(3, 5e-05, 8, 0.15, 0.0075): {'perdidaEvaluacion': 0.036332936491817236, 'f1Macro': 0.9829212633904563, 'f1Micro': 0.9826086956521739, 'promedioPrecision': 0.9819697994140185, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 0.9824561403508771, 'precision': 0.9655172413793104, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.027183501912555492}
(6, 6e-05, 16, 0.3, 0.0075): {'perdidaEvaluacion': 0.027945804875344038, 'f1Macro': 0.9855964264551712, 'f1Micro': 0.9826086956521739, 'promedioPrecision': 0.9871794871794872, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.970873786407767, 'precision': 0.9615384615384616, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.005427424779228599}
(6, 6e-05, 16, 0.3, 0.015): {'perdidaEvaluacion': 0.03246636274270713, 'f1Macro': 0.9887692166068306, 'f1Micro': 0.9868995633187773, 'promedioPrecision': 0.9934640522875817, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.005353464621612691}
(6, 6e-05, 32, 0.15, 0.0075): {'perdidaEvaluacion': 0.032797619607299565, 'f1Macro': 0.9887692166068306, 'f1Micro': 0.9868995633187773, 'promedioPrecision': 0.9934640522875817, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.00688046403598809}
(6, 6e-05, 32, 0.15, 0.015): {'perdidaEvaluacion': 0.02704877587966621, 'f1Macro': 0.9855964264551712, 'f1Micro': 0.9826086956521739, 'promedioPrecision': 0.9871794871794872, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.970873786407767, 'precision': 0.9615384615384616, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.0059943803501064106}
(6, 6e-05, 32, 0.3, 0.0075): {'perdidaEvaluacion': 0.030909983534365894, 'f1Macro': 0.9855964264551712, 'f1Micro': 0.9826086956521739, 'promedioPrecision': 0.9871794871794872, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.970873786407767, 'precision': 0.9615384615384616, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.006076449029413717}
(6, 6e-05, 32, 0.3, 0.015): {'perdidaEvaluacion': 0.024098004773259164, 'f1Macro': 0.986220965148182, 'f1Micro': 0.987012987012987, 'promedioPrecision': 0.9820954907161804, 'promedioRecall': 0.9907407407407408, 'metricasClases': {'Violencia': {'f1': 0.9824561403508771, 'precision': 0.9655172413793104, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9902912621359223, 'precision': 0.9807692307692307, 'recall': 1.0}}, 'perdidaEntrenamiento': 0.006382372817911562}
(6, 7e-05, 8, 0.15, 0.0075): {'perdidaEvaluacion': 0.5776161425992062, 'f1Macro': 0.0, 'f1Micro': 0.0, 'promedioPrecision': 0.0, 'promedioRecall': 0.0, 'metricasClases': {'Violencia': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'Homofobia': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'Xenofobia': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}}, 'perdidaEntrenamiento': 0.5705146228530967}
(6, 7e-05, 8, 0.15, 0.015): {'perdidaEvaluacion': 0.03732446598893914, 'f1Macro': 0.9734808570425009, 'f1Micro': 0.9699570815450643, 'promedioPrecision': 0.9631140574536801, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.958904109589041, 'precision': 0.9459459459459459, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9615384615384616, 'precision': 0.9433962264150944, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.003581515590816113}
(6, 7e-05, 8, 0.3, 0.0075): {'perdidaEvaluacion': 0.022222016288555767, 'f1Macro': 0.9920689183645562, 'f1Micro': 0.991304347826087, 'promedioPrecision': 0.9935897435897436, 'promedioRecall': 0.9907407407407408, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9902912621359223, 'precision': 0.9807692307692307, 'recall': 1.0}}, 'perdidaEntrenamiento': 0.004016977316742592}
(6, 7e-05, 8, 0.3, 0.015): {'perdidaEvaluacion': 0.03642573833195983, 'f1Macro': 0.9855964264551712, 'f1Micro': 0.9826086956521739, 'promedioPrecision': 0.9871794871794872, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.970873786407767, 'precision': 0.9615384615384616, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.005347226762149735}
(6, 7e-05, 16, 0.15, 0.0075): {'perdidaEvaluacion': 0.03101405609631911, 'f1Macro': 0.9888949079089925, 'f1Micro': 0.987012987012987, 'promedioPrecision': 0.9874213836477987, 'promedioRecall': 0.9907407407407408, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9807692307692307, 'precision': 0.9622641509433962, 'recall': 1.0}}, 'perdidaEntrenamiento': 0.004210515226983276}
(6, 7e-05, 16, 0.15, 0.015): {'perdidaEvaluacion': 0.02189146711025387, 'f1Macro': 0.9887692166068306, 'f1Micro': 0.9868995633187773, 'promedioPrecision': 0.9934640522875817, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.003990679777104897}
(6, 7e-05, 16, 0.3, 0.0075): {'perdidaEvaluacion': 0.03234186195768416, 'f1Macro': 0.9797484732387969, 'f1Micro': 0.9783549783549783, 'promedioPrecision': 0.975685234305924, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 0.9824561403508771, 'precision': 0.9655172413793104, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.970873786407767, 'precision': 0.9615384615384616, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.004479778394385044}
(6, 7e-05, 16, 0.3, 0.015): {'perdidaEvaluacion': 0.03478249735198915, 'f1Macro': 0.9887692166068306, 'f1Micro': 0.9868995633187773, 'promedioPrecision': 0.9934640522875817, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.004803533988644877}
(6, 7e-05, 32, 0.15, 0.0075): {'perdidaEvaluacion': 0.03057053992524743, 'f1Macro': 0.9888949079089925, 'f1Micro': 0.987012987012987, 'promedioPrecision': 0.9874213836477987, 'promedioRecall': 0.9907407407407408, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9807692307692307, 'precision': 0.9622641509433962, 'recall': 1.0}}, 'perdidaEntrenamiento': 0.004975497482403639}
(6, 7e-05, 32, 0.15, 0.015): {'perdidaEvaluacion': 0.014931884035468102, 'f1Macro': 0.9887692166068306, 'f1Micro': 0.9868995633187773, 'promedioPrecision': 0.9934640522875817, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9803921568627451, 'precision': 0.9803921568627451, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.006003898235836199}
(6, 7e-05, 32, 0.3, 0.0075): {'perdidaEvaluacion': 0.037854157062247394, 'f1Macro': 0.9824846514987361, 'f1Micro': 0.9783549783549783, 'promedioPrecision': 0.9811320754716982, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 1.0, 'precision': 1.0, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.9615384615384616, 'precision': 0.9433962264150944, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.006141407234180305}
(6, 7e-05, 32, 0.3, 0.015): {'perdidaEvaluacion': 0.03792710546404123, 'f1Macro': 0.9797484732387969, 'f1Micro': 0.9783549783549783, 'promedioPrecision': 0.975685234305924, 'promedioRecall': 0.9842047930283225, 'metricasClases': {'Violencia': {'f1': 0.9824561403508771, 'precision': 0.9655172413793104, 'recall': 1.0}, 'Homofobia': {'f1': 0.9859154929577465, 'precision': 1.0, 'recall': 0.9722222222222222}, 'Xenofobia': {'f1': 0.970873786407767, 'precision': 0.9615384615384616, 'recall': 0.9803921568627451}}, 'perdidaEntrenamiento': 0.00583545895226832}
