(3, 2e-05, 32, 0.2, 0.005): {'perdidaEvaluacion': 0.5179980397224426, 'f1Macro': 0.19393939393939394, 'f1Micro': 0.26666666666666666, 'promedioPrecision': 0.6666666666666666, 'promedioRecall': 0.11666666666666665, 'metricasClases': {'Violencia': {'f1': 0.18181818181818182, 'precision': 1.0, 'recall': 0.1}, 'Homofobia': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'Xenofobia': {'f1': 0.4, 'precision': 1.0, 'recall': 0.25}}, 'perdidaEntrenamiento': 0.49377409571951086}
(3, 6e-05, 8, 0.3, 0.01): {'perdidaEvaluacion': 0.35738206406434375, 'f1Macro': 0.7335497835497836, 'f1Micro': 0.7631578947368421, 'promedioPrecision': 0.8111111111111112, 'promedioRecall': 0.7018518518518518, 'metricasClases': {'Violencia': {'f1': 0.6363636363636364, 'precision': 0.5833333333333334, 'recall': 0.7}, 'Homofobia': {'f1': 0.7142857142857143, 'precision': 1.0, 'recall': 0.5555555555555556}, 'Xenofobia': {'f1': 0.85, 'precision': 0.85, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.1741844607009129}
(3, 6e-05, 8, 0.3, 0.015): {'perdidaEvaluacion': 0.3674814725915591, 'f1Macro': 0.72005772005772, 'f1Micro': 0.759493670886076, 'promedioPrecision': 0.7449494949494949, 'promedioRecall': 0.7185185185185184, 'metricasClases': {'Violencia': {'f1': 0.6363636363636364, 'precision': 0.5833333333333334, 'recall': 0.7}, 'Homofobia': {'f1': 0.6666666666666666, 'precision': 0.8333333333333334, 'recall': 0.5555555555555556}, 'Xenofobia': {'f1': 0.8571428571428571, 'precision': 0.8181818181818182, 'recall': 0.9}}, 'perdidaEntrenamiento': 0.14488614240491932}
(3, 6e-05, 16, 0.1, 0.005): {'perdidaEvaluacion': 0.30784469842910767, 'f1Macro': 0.7722222222222223, 'f1Micro': 0.7894736842105263, 'promedioPrecision': 0.8287878787878787, 'promedioRecall': 0.7388888888888889, 'metricasClases': {'Violencia': {'f1': 0.6666666666666666, 'precision': 0.6363636363636364, 'recall': 0.7}, 'Homofobia': {'f1': 0.8, 'precision': 1.0, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.85, 'precision': 0.85, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.14712773788381706}
(3, 6e-05, 16, 0.1, 0.01): {'perdidaEvaluacion': 0.304578959941864, 'f1Macro': 0.7842659014825442, 'f1Micro': 0.7948717948717948, 'promedioPrecision': 0.7948412698412698, 'promedioRecall': 0.775925925925926, 'metricasClases': {'Violencia': {'f1': 0.7, 'precision': 0.7, 'recall': 0.7}, 'Homofobia': {'f1': 0.8235294117647058, 'precision': 0.875, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.163244645873254}
(3, 6e-05, 16, 0.1, 0.015): {'perdidaEvaluacion': 0.33519965410232544, 'f1Macro': 0.7301587301587301, 'f1Micro': 0.7692307692307693, 'promedioPrecision': 0.7626262626262627, 'promedioRecall': 0.7185185185185184, 'metricasClases': {'Violencia': {'f1': 0.6666666666666666, 'precision': 0.6363636363636364, 'recall': 0.7}, 'Homofobia': {'f1': 0.6666666666666666, 'precision': 0.8333333333333334, 'recall': 0.5555555555555556}, 'Xenofobia': {'f1': 0.8571428571428571, 'precision': 0.8181818181818182, 'recall': 0.9}}, 'perdidaEntrenamiento': 0.24079956825483928}
(3, 6e-05, 16, 0.2, 0.005): {'perdidaEvaluacion': 0.3243187765280406, 'f1Macro': 0.7709879816189465, 'f1Micro': 0.775, 'promedioPrecision': 0.7826617826617825, 'promedioRecall': 0.775925925925926, 'metricasClases': {'Violencia': {'f1': 0.6086956521739131, 'precision': 0.5384615384615384, 'recall': 0.7}, 'Homofobia': {'f1': 0.875, 'precision': 1.0, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.15450255098668011}
(3, 6e-05, 16, 0.2, 0.01): {'perdidaEvaluacion': 0.3543337086836497, 'f1Macro': 0.7680894308943089, 'f1Micro': 0.7792207792207793, 'promedioPrecision': 0.8031746031746033, 'promedioRecall': 0.7425925925925926, 'metricasClases': {'Violencia': {'f1': 0.6, 'precision': 0.6, 'recall': 0.6}, 'Homofobia': {'f1': 0.875, 'precision': 1.0, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.18022577024318956}
(3, 6e-05, 16, 0.2, 0.015): {'perdidaEvaluacion': 0.3095877667268117, 'f1Macro': 0.7568181818181818, 'f1Micro': 0.7692307692307693, 'promedioPrecision': 0.7833333333333333, 'promedioRecall': 0.7425925925925926, 'metricasClases': {'Violencia': {'f1': 0.5454545454545454, 'precision': 0.5, 'recall': 0.6}, 'Homofobia': {'f1': 0.875, 'precision': 1.0, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.85, 'precision': 0.85, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.17351021973246877}
(3, 6e-05, 16, 0.3, 0.005): {'perdidaEvaluacion': 0.31785666942596436, 'f1Macro': 0.7631226403604919, 'f1Micro': 0.7804878048780488, 'promedioPrecision': 0.7438811188811189, 'promedioRecall': 0.7925925925925926, 'metricasClases': {'Violencia': {'f1': 0.6086956521739131, 'precision': 0.5384615384615384, 'recall': 0.7}, 'Homofobia': {'f1': 0.8235294117647058, 'precision': 0.875, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8571428571428571, 'precision': 0.8181818181818182, 'recall': 0.9}}, 'perdidaEntrenamiento': 0.19356658072634178}
(3, 6e-05, 16, 0.3, 0.01): {'perdidaEvaluacion': 0.3131296932697296, 'f1Macro': 0.7824463118580766, 'f1Micro': 0.8, 'promedioPrecision': 0.7765151515151515, 'promedioRecall': 0.7925925925925926, 'metricasClases': {'Violencia': {'f1': 0.6666666666666666, 'precision': 0.6363636363636364, 'recall': 0.7}, 'Homofobia': {'f1': 0.8235294117647058, 'precision': 0.875, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8571428571428571, 'precision': 0.8181818181818182, 'recall': 0.9}}, 'perdidaEntrenamiento': 0.18936197883026165}
(3, 6e-05, 16, 0.3, 0.015): {'perdidaEvaluacion': 0.30301133791605633, 'f1Macro': 0.7250443181123539, 'f1Micro': 0.7567567567567568, 'promedioPrecision': 0.8253968253968255, 'promedioRecall': 0.6685185185185185, 'metricasClases': {'Violencia': {'f1': 0.631578947368421, 'precision': 0.6666666666666666, 'recall': 0.6}, 'Homofobia': {'f1': 0.7142857142857143, 'precision': 1.0, 'recall': 0.5555555555555556}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.15690747259015386}
(3, 6e-05, 32, 0.1, 0.005): {'perdidaEvaluacion': 0.3692740797996521, 'f1Macro': 0.7414463761212987, 'f1Micro': 0.7466666666666667, 'promedioPrecision': 0.7770467836257309, 'promedioRecall': 0.7092592592592593, 'metricasClases': {'Violencia': {'f1': 0.631578947368421, 'precision': 0.6666666666666666, 'recall': 0.6}, 'Homofobia': {'f1': 0.8235294117647058, 'precision': 0.875, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.7692307692307693, 'precision': 0.7894736842105263, 'recall': 0.75}}, 'perdidaEntrenamiento': 0.2762138511646878}
(3, 6e-05, 32, 0.1, 0.01): {'perdidaEvaluacion': 0.36824627220630646, 'f1Macro': 0.6097560975609756, 'f1Micro': 0.6956521739130435, 'promedioPrecision': 0.7865079365079365, 'promedioRecall': 0.5314814814814816, 'metricasClases': {'Violencia': {'f1': 0.42857142857142855, 'precision': 0.75, 'recall': 0.3}, 'Homofobia': {'f1': 0.5714285714285714, 'precision': 0.8, 'recall': 0.4444444444444444}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.2747627489946105}
(3, 6e-05, 32, 0.1, 0.015): {'perdidaEvaluacion': 0.37477245926856995, 'f1Macro': 0.7264106211474632, 'f1Micro': 0.7466666666666667, 'promedioPrecision': 0.7422657952069717, 'promedioRecall': 0.7166666666666667, 'metricasClases': {'Violencia': {'f1': 0.42105263157894735, 'precision': 0.4444444444444444, 'recall': 0.4}, 'Homofobia': {'f1': 0.9473684210526315, 'precision': 0.9, 'recall': 1.0}, 'Xenofobia': {'f1': 0.8108108108108109, 'precision': 0.8823529411764706, 'recall': 0.75}}, 'perdidaEntrenamiento': 0.27142237059094687}
(3, 6e-05, 32, 0.2, 0.005): {'perdidaEvaluacion': 0.347651869058609, 'f1Macro': 0.7532976827094474, 'f1Micro': 0.759493670886076, 'promedioPrecision': 0.7527777777777779, 'promedioRecall': 0.7592592592592592, 'metricasClases': {'Violencia': {'f1': 0.6363636363636364, 'precision': 0.5833333333333334, 'recall': 0.7}, 'Homofobia': {'f1': 0.8235294117647058, 'precision': 0.875, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8, 'precision': 0.8, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.21729427846995267}
(3, 6e-05, 32, 0.2, 0.01): {'perdidaEvaluacion': 0.42061950266361237, 'f1Macro': 0.5969355847404628, 'f1Micro': 0.6756756756756757, 'promedioPrecision': 0.6865079365079364, 'promedioRecall': 0.561111111111111, 'metricasClases': {'Violencia': {'f1': 0.5, 'precision': 0.5, 'recall': 0.5}, 'Homofobia': {'f1': 0.46153846153846156, 'precision': 0.75, 'recall': 0.3333333333333333}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.37757671692154626}
(3, 6e-05, 32, 0.2, 0.015): {'perdidaEvaluacion': 0.3389495611190796, 'f1Macro': 0.6981940144478843, 'f1Micro': 0.7368421052631579, 'promedioPrecision': 0.7231481481481481, 'promedioRecall': 0.6759259259259259, 'metricasClases': {'Violencia': {'f1': 0.42105263157894735, 'precision': 0.4444444444444444, 'recall': 0.4}, 'Homofobia': {'f1': 0.8235294117647058, 'precision': 0.875, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.85, 'precision': 0.85, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.2675975263118744}
(3, 6e-05, 32, 0.3, 0.005): {'perdidaEvaluacion': 0.33476613461971283, 'f1Macro': 0.7507002801120448, 'f1Micro': 0.775, 'promedioPrecision': 0.7462121212121212, 'promedioRecall': 0.7592592592592592, 'metricasClases': {'Violencia': {'f1': 0.5714285714285714, 'precision': 0.5454545454545454, 'recall': 0.6}, 'Homofobia': {'f1': 0.8235294117647058, 'precision': 0.875, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8571428571428571, 'precision': 0.8181818181818182, 'recall': 0.9}}, 'perdidaEntrenamiento': 0.26307146183469077}
(3, 6e-05, 32, 0.3, 0.01): {'perdidaEvaluacion': 0.3663156032562256, 'f1Macro': 0.6921052631578947, 'f1Micro': 0.72, 'promedioPrecision': 0.7375661375661376, 'promedioRecall': 0.6555555555555556, 'metricasClases': {'Violencia': {'f1': 0.5263157894736842, 'precision': 0.5555555555555556, 'recall': 0.5}, 'Homofobia': {'f1': 0.75, 'precision': 0.8571428571428571, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.8, 'precision': 0.8, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.28709437969056045}
(3, 6e-05, 32, 0.3, 0.015): {'perdidaEvaluacion': 0.33509115874767303, 'f1Macro': 0.7486449864498644, 'f1Micro': 0.7692307692307693, 'promedioPrecision': 0.7676767676767676, 'promedioRecall': 0.7388888888888889, 'metricasClases': {'Violencia': {'f1': 0.6666666666666666, 'precision': 0.6363636363636364, 'recall': 0.7}, 'Homofobia': {'f1': 0.75, 'precision': 0.8571428571428571, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.23180886967615646}
(4, 2e-05, 8, 0.1, 0.005): {'perdidaEvaluacion': 0.2990735446413358, 'f1Macro': 0.7996031746031745, 'f1Micro': 0.810126582278481, 'promedioPrecision': 0.8181818181818182, 'promedioRecall': 0.7925925925925926, 'metricasClases': {'Violencia': {'f1': 0.6666666666666666, 'precision': 0.6363636363636364, 'recall': 0.7}, 'Homofobia': {'f1': 0.875, 'precision': 1.0, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8571428571428571, 'precision': 0.8181818181818182, 'recall': 0.9}}, 'perdidaEntrenamiento': 0.14075564169748264}
(4, 2e-05, 8, 0.1, 0.01): {'perdidaEvaluacion': 0.3352014198899269, 'f1Macro': 0.7053224553224554, 'f1Micro': 0.7272727272727273, 'promedioPrecision': 0.7330827067669173, 'promedioRecall': 0.6888888888888888, 'metricasClases': {'Violencia': {'f1': 0.5454545454545454, 'precision': 0.5, 'recall': 0.6}, 'Homofobia': {'f1': 0.75, 'precision': 0.8571428571428571, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.8205128205128205, 'precision': 0.8421052631578947, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.15291084366088564}
(4, 2e-05, 8, 0.1, 0.015): {'perdidaEvaluacion': 0.27919204781452817, 'f1Macro': 0.775, 'f1Micro': 0.7894736842105263, 'promedioPrecision': 0.8166666666666668, 'promedioRecall': 0.7425925925925926, 'metricasClases': {'Violencia': {'f1': 0.6, 'precision': 0.6, 'recall': 0.6}, 'Homofobia': {'f1': 0.875, 'precision': 1.0, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.85, 'precision': 0.85, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.14484789442609658}
(4, 2e-05, 8, 0.2, 0.005): {'perdidaEvaluacion': 0.328700619439284, 'f1Macro': 0.7623931623931623, 'f1Micro': 0.7733333333333333, 'promedioPrecision': 0.8261562998405103, 'promedioRecall': 0.7222222222222223, 'metricasClases': {'Violencia': {'f1': 0.6666666666666666, 'precision': 0.6363636363636364, 'recall': 0.7}, 'Homofobia': {'f1': 0.8, 'precision': 1.0, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.8205128205128205, 'precision': 0.8421052631578947, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.13326453125442972}
(4, 2e-05, 8, 0.2, 0.01): {'perdidaEvaluacion': 0.3005173479517301, 'f1Macro': 0.7614588839386845, 'f1Micro': 0.7792207792207793, 'promedioPrecision': 0.7837301587301587, 'promedioRecall': 0.7425925925925926, 'metricasClases': {'Violencia': {'f1': 0.631578947368421, 'precision': 0.6666666666666666, 'recall': 0.6}, 'Homofobia': {'f1': 0.8235294117647058, 'precision': 0.875, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.15390173879198052}
(4, 2e-05, 8, 0.2, 0.015): {'perdidaEvaluacion': 0.30451443791389465, 'f1Macro': 0.7824463118580766, 'f1Micro': 0.8, 'promedioPrecision': 0.7765151515151515, 'promedioRecall': 0.7925925925925926, 'metricasClases': {'Violencia': {'f1': 0.6666666666666666, 'precision': 0.6363636363636364, 'recall': 0.7}, 'Homofobia': {'f1': 0.8235294117647058, 'precision': 0.875, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8571428571428571, 'precision': 0.8181818181818182, 'recall': 0.9}}, 'perdidaEntrenamiento': 0.14890615735203028}
(4, 2e-05, 8, 0.3, 0.005): {'perdidaEvaluacion': 0.3187826822201411, 'f1Macro': 0.7704545454545455, 'f1Micro': 0.7692307692307693, 'promedioPrecision': 0.7944444444444446, 'promedioRecall': 0.7592592592592592, 'metricasClases': {'Violencia': {'f1': 0.6363636363636364, 'precision': 0.5833333333333334, 'recall': 0.7}, 'Homofobia': {'f1': 0.875, 'precision': 1.0, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8, 'precision': 0.8, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.15698252262716944}
(4, 2e-05, 8, 0.3, 0.01): {'perdidaEvaluacion': 0.30084989964962006, 'f1Macro': 0.7998200629779578, 'f1Micro': 0.8051948051948052, 'promedioPrecision': 0.8066276803118909, 'promedioRecall': 0.7962962962962963, 'metricasClases': {'Violencia': {'f1': 0.7368421052631579, 'precision': 0.7777777777777778, 'recall': 0.7}, 'Homofobia': {'f1': 0.8421052631578947, 'precision': 0.8, 'recall': 0.8888888888888888}, 'Xenofobia': {'f1': 0.8205128205128205, 'precision': 0.8421052631578947, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.208469270051203}
(4, 2e-05, 8, 0.3, 0.015): {'perdidaEvaluacion': 0.30931385854880017, 'f1Macro': 0.7536157466837826, 'f1Micro': 0.7733333333333333, 'promedioPrecision': 0.8253968253968255, 'promedioRecall': 0.7055555555555556, 'metricasClases': {'Violencia': {'f1': 0.631578947368421, 'precision': 0.6666666666666666, 'recall': 0.6}, 'Homofobia': {'f1': 0.8, 'precision': 1.0, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.1637762635099617}
(4, 2e-05, 16, 0.1, 0.005): {'perdidaEvaluacion': 0.35603395104408264, 'f1Macro': 0.6072498318968153, 'f1Micro': 0.6756756756756757, 'promedioPrecision': 0.6846560846560846, 'promedioRecall': 0.5648148148148148, 'metricasClases': {'Violencia': {'f1': 0.42105263157894735, 'precision': 0.4444444444444444, 'recall': 0.4}, 'Homofobia': {'f1': 0.5714285714285714, 'precision': 0.8, 'recall': 0.4444444444444444}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.28063879771666095}
(4, 2e-05, 16, 0.1, 0.01): {'perdidaEvaluacion': 0.2925069530804952, 'f1Macro': 0.7601352895470542, 'f1Micro': 0.7692307692307693, 'promedioPrecision': 0.7668128654970761, 'promedioRecall': 0.7592592592592592, 'metricasClases': {'Violencia': {'f1': 0.6363636363636364, 'precision': 0.5833333333333334, 'recall': 0.7}, 'Homofobia': {'f1': 0.8235294117647058, 'precision': 0.875, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8205128205128205, 'precision': 0.8421052631578947, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.1996993933888999}
(4, 2e-05, 16, 0.1, 0.015): {'perdidaEvaluacion': 0.32172396779060364, 'f1Macro': 0.7523779159360221, 'f1Micro': 0.7894736842105263, 'promedioPrecision': 0.7857142857142857, 'promedioRecall': 0.7259259259259259, 'metricasClases': {'Violencia': {'f1': 0.5555555555555556, 'precision': 0.625, 'recall': 0.5}, 'Homofobia': {'f1': 0.8235294117647058, 'precision': 0.875, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8780487804878049, 'precision': 0.8571428571428571, 'recall': 0.9}}, 'perdidaEntrenamiento': 0.2259143049066717}
(4, 2e-05, 16, 0.2, 0.005): {'perdidaEvaluacion': 0.34002912044525146, 'f1Macro': 0.7223614592035644, 'f1Micro': 0.759493670886076, 'promedioPrecision': 0.7171717171717171, 'promedioRecall': 0.7296296296296295, 'metricasClases': {'Violencia': {'f1': 0.42105263157894735, 'precision': 0.4444444444444444, 'recall': 0.4}, 'Homofobia': {'f1': 0.8888888888888888, 'precision': 0.8888888888888888, 'recall': 0.8888888888888888}, 'Xenofobia': {'f1': 0.8571428571428571, 'precision': 0.8181818181818182, 'recall': 0.9}}, 'perdidaEntrenamiento': 0.2525414208119566}
(4, 2e-05, 16, 0.2, 0.01): {'perdidaEvaluacion': 0.329529990752538, 'f1Macro': 0.707843137254902, 'f1Micro': 0.7272727272727273, 'promedioPrecision': 0.725, 'promedioRecall': 0.6925925925925925, 'metricasClases': {'Violencia': {'f1': 0.5, 'precision': 0.5, 'recall': 0.5}, 'Homofobia': {'f1': 0.8235294117647058, 'precision': 0.875, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8, 'precision': 0.8, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.23539057780395856}
(4, 2e-05, 16, 0.2, 0.015): {'perdidaEvaluacion': 0.34028557936350506, 'f1Macro': 0.685152922957801, 'f1Micro': 0.717948717948718, 'promedioPrecision': 0.7070707070707071, 'promedioRecall': 0.6722222222222222, 'metricasClases': {'Violencia': {'f1': 0.47619047619047616, 'precision': 0.45454545454545453, 'recall': 0.5}, 'Homofobia': {'f1': 0.75, 'precision': 0.8571428571428571, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.24597690186717294}
(4, 2e-05, 16, 0.3, 0.005): {'perdidaEvaluacion': 0.32154350479443866, 'f1Macro': 0.6930894308943089, 'f1Micro': 0.7272727272727273, 'promedioPrecision': 0.7222222222222223, 'promedioRecall': 0.6722222222222222, 'metricasClases': {'Violencia': {'f1': 0.5, 'precision': 0.5, 'recall': 0.5}, 'Homofobia': {'f1': 0.75, 'precision': 0.8571428571428571, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.24678351255980405}
(4, 2e-05, 16, 0.3, 0.01): {'perdidaEvaluacion': 0.321001003185908, 'f1Macro': 0.7353801169590642, 'f1Micro': 0.7466666666666667, 'promedioPrecision': 0.7756132756132756, 'promedioRecall': 0.7055555555555556, 'metricasClases': {'Violencia': {'f1': 0.6666666666666666, 'precision': 0.6363636363636364, 'recall': 0.7}, 'Homofobia': {'f1': 0.75, 'precision': 0.8571428571428571, 'recall': 0.6666666666666666}, 'Xenofobia': {'f1': 0.7894736842105263, 'precision': 0.8333333333333334, 'recall': 0.75}}, 'perdidaEntrenamiento': 0.23190159587697548}
(4, 2e-05, 16, 0.3, 0.015): {'perdidaEvaluacion': 0.31801212827364606, 'f1Macro': 0.726890756302521, 'f1Micro': 0.759493670886076, 'promedioPrecision': 0.7310606060606061, 'promedioRecall': 0.7259259259259259, 'metricasClases': {'Violencia': {'f1': 0.5, 'precision': 0.5, 'recall': 0.5}, 'Homofobia': {'f1': 0.8235294117647058, 'precision': 0.875, 'recall': 0.7777777777777778}, 'Xenofobia': {'f1': 0.8571428571428571, 'precision': 0.8181818181818182, 'recall': 0.9}}, 'perdidaEntrenamiento': 0.22597735578363592}
(4, 2e-05, 32, 0.1, 0.005): {'perdidaEvaluacion': 0.4102318435907364, 'f1Macro': 0.4970336852689794, 'f1Micro': 0.6363636363636364, 'promedioPrecision': 0.8045112781954886, 'promedioRecall': 0.43703703703703706, 'metricasClases': {'Violencia': {'f1': 0.47058823529411764, 'precision': 0.5714285714285714, 'recall': 0.4}, 'Homofobia': {'f1': 0.2, 'precision': 1.0, 'recall': 0.1111111111111111}, 'Xenofobia': {'f1': 0.8205128205128205, 'precision': 0.8421052631578947, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.3733361200852828}
(4, 2e-05, 32, 0.1, 0.01): {'perdidaEvaluacion': 0.40878649055957794, 'f1Macro': 0.48508508508508513, 'f1Micro': 0.6153846153846154, 'promedioPrecision': 0.7941176470588235, 'promedioRecall': 0.42037037037037034, 'metricasClases': {'Violencia': {'f1': 0.4444444444444444, 'precision': 0.5, 'recall': 0.4}, 'Homofobia': {'f1': 0.2, 'precision': 1.0, 'recall': 0.1111111111111111}, 'Xenofobia': {'f1': 0.8108108108108109, 'precision': 0.8823529411764706, 'recall': 0.75}}, 'perdidaEntrenamiento': 0.3807450925762003}
(4, 2e-05, 32, 0.1, 0.015): {'perdidaEvaluacion': 0.4007495641708374, 'f1Macro': 0.5096153846153846, 'f1Micro': 0.6268656716417911, 'promedioPrecision': 0.6695906432748537, 'promedioRecall': 0.4407407407407407, 'metricasClases': {'Violencia': {'f1': 0.375, 'precision': 0.5, 'recall': 0.3}, 'Homofobia': {'f1': 0.3333333333333333, 'precision': 0.6666666666666666, 'recall': 0.2222222222222222}, 'Xenofobia': {'f1': 0.8205128205128205, 'precision': 0.8421052631578947, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.3589806326410987}
(4, 2e-05, 32, 0.2, 0.005): {'perdidaEvaluacion': 0.44220787286758423, 'f1Macro': 0.36007130124777187, 'f1Micro': 0.5084745762711864, 'promedioPrecision': 0.45054945054945056, 'promedioRecall': 0.3, 'metricasClases': {'Violencia': {'f1': 0.35294117647058826, 'precision': 0.42857142857142855, 'recall': 0.3}, 'Homofobia': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'Xenofobia': {'f1': 0.7272727272727273, 'precision': 0.9230769230769231, 'recall': 0.6}}, 'perdidaEntrenamiento': 0.4257001741365953}
(4, 2e-05, 32, 0.2, 0.01): {'perdidaEvaluacion': 0.4313665181398392, 'f1Macro': 0.33702882483370283, 'f1Micro': 0.5901639344262295, 'promedioPrecision': 0.6031746031746031, 'promedioRecall': 0.31666666666666665, 'metricasClases': {'Violencia': {'f1': 0.18181818181818182, 'precision': 1.0, 'recall': 0.1}, 'Homofobia': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'Xenofobia': {'f1': 0.8292682926829268, 'precision': 0.8095238095238095, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.38369066606868396}
(4, 2e-05, 32, 0.2, 0.015): {'perdidaEvaluacion': 0.43564173579216003, 'f1Macro': 0.34649122807017546, 'f1Micro': 0.5396825396825397, 'promedioPrecision': 0.3888888888888889, 'promedioRecall': 0.31666666666666665, 'metricasClases': {'Violencia': {'f1': 0.25, 'precision': 0.3333333333333333, 'recall': 0.2}, 'Homofobia': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'Xenofobia': {'f1': 0.7894736842105263, 'precision': 0.8333333333333334, 'recall': 0.75}}, 'perdidaEntrenamiento': 0.3982880020683462}
(4, 2e-05, 32, 0.3, 0.005): {'perdidaEvaluacion': 0.39679695665836334, 'f1Macro': 0.6219576719576719, 'f1Micro': 0.6944444444444444, 'promedioPrecision': 0.7166666666666667, 'promedioRecall': 0.5648148148148148, 'metricasClases': {'Violencia': {'f1': 0.4444444444444444, 'precision': 0.5, 'recall': 0.4}, 'Homofobia': {'f1': 0.5714285714285714, 'precision': 0.8, 'recall': 0.4444444444444444}, 'Xenofobia': {'f1': 0.85, 'precision': 0.85, 'recall': 0.85}}, 'perdidaEntrenamiento': 0.3761360469189557}
(4, 2e-05, 32, 0.3, 0.01): {'perdidaEvaluacion': 0.37431271374225616, 'f1Macro': 0.594017094017094, 'f1Micro': 0.6764705882352942, 'promedioPrecision': 0.7529239766081871, 'promedioRecall': 0.5111111111111112, 'metricasClases': {'Violencia': {'f1': 0.5, 'precision': 0.6666666666666666, 'recall': 0.4}, 'Homofobia': {'f1': 0.46153846153846156, 'precision': 0.75, 'recall': 0.3333333333333333}, 'Xenofobia': {'f1': 0.8205128205128205, 'precision': 0.8421052631578947, 'recall': 0.8}}, 'perdidaEntrenamiento': 0.3755520947954871}
